source,target,shared_seasons,weighted_core,source_name,target_name,source_community,target_community
donaljo02,grayso01,2,0.6658135239702581,Josh Donaldson,Sonny Gray,5,5
baineha01,henderi01,3,0.6635807925156131,Harold Baines,Rickey Henderson,1,1
baineha01,cansejo01,3,0.6635807925156131,Harold Baines,Jose Canseco,1,1
blackpa01,gelofza01,2,0.6624106865486177,Paul Blackburn,Zack Gelof,4,4
blackpa01,rookebr01,2,0.6624106865486177,Paul Blackburn,Brent Rooker,4,4
hudsoti01,jahajo01,3,0.6616161616161615,Tim Hudson,John Jaha,2,2
griffal01,stewada01,2,0.6615570599613152,Alfredo Griffin,Dave Stewart,1,1
blantjo01,kotsama01,4,0.661406149919202,Joe Blanton,Mark Kotsay,2,2
jacksre01,seguidi01,4,0.6595771027280493,Reggie Jackson,Diego Segui,3,3
ontivst02,phillto02,4,0.6593810444874275,Steve Ontiveros,Tony Phillips,1,1
bradfch01,chaveer01,4,0.6590148636859712,Chad Bradford,Eric Chavez,2,2
bradfch01,zitoba01,4,0.6590148636859712,Chad Bradford,Barry Zito,2,2
bradfch01,hudsoti01,4,0.6590148636859712,Chad Bradford,Tim Hudson,2,2
bradfch01,muldema01,4,0.6590148636859712,Chad Bradford,Mark Mulder,2,2
hattesc01,tejadmi01,2,0.6588942693436788,Scott Hatteberg,Miguel Tejada,2,2
duchsju01,paytoja01,2,0.6587325537533006,Justin Duchscherer,Jay Payton,2,2
kotsama01,streehu01,3,0.6577895133911731,Mark Kotsay,Huston Street,2,2
ellisma01,kotsama01,3,0.6577895133911731,Mark Ellis,Mark Kotsay,2,2
harenda01,kotsama01,3,0.6577895133911731,Dan Haren,Mark Kotsay,2,2
cespeyo01,griffaj01,2,0.6568312866414147,Yoenis Cespedes,A. J. Griffin,5,5
dyeje01,muldema01,4,0.6550051548598964,Jermaine Dye,Mark Mulder,2,2
chaveer01,dyeje01,4,0.6550051548598964,Eric Chavez,Jermaine Dye,2,2
dyeje01,zitoba01,4,0.6550051548598964,Jermaine Dye,Barry Zito,2,2
dyeje01,hudsoti01,4,0.6550051548598964,Jermaine Dye,Tim Hudson,2,2
bailean01,custja01,2,0.6546891028170125,Andrew Bailey,Jack Cust,2,2
blantjo01,saarlki01,4,0.6541164479199565,Joe Blanton,Kirk Saarloos,2,2
bluevi01,garneph01,4,0.6533441132358455,Vida Blue,Phil Garner,3,3
campabe01,garneph01,4,0.6533441132358455,Bert Campaneris,Phil Garner,3,3
fingero01,garneph01,4,0.6533441132358455,Rollie Fingers,Phil Garner,3,3
bandosa01,garneph01,4,0.6533441132358455,Sal Bando,Phil Garner,3,3
garneph01,tenacge01,4,0.6533441132358455,Phil Garner,Gene Tenace,3,3
lansfca01,weisswa01,6,0.6532112449800638,Carney Lansford,Walt Weiss,1,1
grayso01,norride01,2,0.6528452242584425,Sonny Gray,Derek Norris,5,5
kendaja01,saarlki01,2,0.6504998113919276,Jason Kendall,Kirk Saarloos,2,2
ellisma01,saarlki01,3,0.6504998113919276,Mark Ellis,Kirk Saarloos,2,2
saarlki01,streehu01,3,0.6504998113919276,Kirk Saarloos,Huston Street,2,2
harenda01,saarlki01,2,0.6504998113919276,Dan Haren,Kirk Saarloos,2,2
henderi01,langfri01,6,0.6502867400380526,Rickey Henderson,Rick Langford,1,1
chaveer01,velarra01,3,0.6473497865250442,Eric Chavez,Randy Velarde,2,2
bailean01,bartoda02,3,0.6468551819396134,Andrew Bailey,Daric Barton,2,2
graveke01,grayso01,3,0.6430283224400871,Kendall Graveman,Sonny Gray,4,5
giambja01,rogerke01,2,0.6422063775004951,Jason Giambi,Kenny Rogers,2,2
ellisma01,hernara02,2,0.6419127988748241,Mark Ellis,Ramon Hernandez,2,2
paytoja01,streehu01,2,0.6405507355714823,Jay Payton,Huston Street,2,2
blantjo01,scutama01,4,0.6403661697427785,Joe Blanton,Marco Scutaro,2,2
berroge01,brosisc01,4,0.6396418629377948,Geronimo Berroa,Scott Brosius,1,1
lopesda01,murphdw01,3,0.6393744541735334,Davey Lopes,Dwayne Murphy,1,1
ellisma01,scutama01,3,0.6367495332147496,Mark Ellis,Marco Scutaro,2,2
kendaja01,scutama01,3,0.6367495332147496,Jason Kendall,Marco Scutaro,2,2
harenda01,scutama01,3,0.6367495332147496,Dan Haren,Marco Scutaro,2,2
scutama01,swishni01,4,0.6367495332147496,Marco Scutaro,Nick Swisher,2,2
corsiji01,henderi01,3,0.6367146984213523,Jim Corsi,Rickey Henderson,1,1
steinte01,wittbo01,3,0.6363384899088208,Terry Steinbach,Bobby Witt,1,1
armasto01,reverda01,4,0.6359219996740827,Tony Armas,Dave Revering,1,1
keougma02,laceybo01,4,0.634572719016868,Matt Keough,Bob Lacey,1,1
gatesbr01,javiest01,2,0.6334681575008675,Brent Gates,Stan Javier,1,1
steinte01,weisswa01,6,0.6333227979270771,Terry Steinbach,Walt Weiss,1,1
heaveda01,pagemi02,3,0.6308724832214764,Dave Heaverlo,Mitchell Page,1,1
bochtbr01,phillto02,3,0.6306023076108818,Bruce Bochte,Tony Phillips,1,1
bassich01,fiersmi01,4,0.6305902567804627,Chris Bassitt,Mike Fiers,4,4
hilldo01,lansfca01,4,0.6289967202085611,Donnie Hill,Carney Lansford,1,1
donaljo02,parkeja02,2,0.6287485825954787,Josh Donaldson,Jarrod Parker,5,5
holtzke01,washicl01,2,0.6286746841593781,Ken Holtzman,Claudell Washington,3,3
bochtbr01,heathmi02,2,0.6284746480364137,Bruce Bochte,Mike Heath,1,1
chaveer01,gaudich01,4,0.6276497105777523,Eric Chavez,Chad Gaudin,2,2
harderi01,johnsda06,4,0.6274127628478398,Rich Harden,Dan Johnson,2,2
irvinco01,kempto01,2,0.6263825469304922,Cole Irvin,Tony Kemp,4,4
berroge01,gatesbr01,3,0.6261555432412698,Geronimo Berroa,Brent Gates,1,1
jacksre01,nashji01,2,0.6260901245903353,Reggie Jackson,Jim Nash,3,3
campabe01,nashji01,2,0.6260901245903353,Bert Campaneris,Jim Nash,3,3
garneph01,northbi01,4,0.6257850581177353,Phil Garner,Bill North,3,3
hannaja01,sweenry01,2,0.6245157124408093,Jack Hannahan,Ryan Sweeney,2,2
harderi01,scutama01,4,0.6243372063858135,Rich Harden,Marco Scutaro,2,2
mondari01,rudijo01,4,0.6241555021184015,Rick Monday,Joe Rudi,3,3
cookry01,milonto01,3,0.6221191376952044,Ryan Cook,Tommy Milone,5,5
duncada01,fingero01,5,0.6212286185008873,Dave Duncan,Rollie Fingers,3,3
byrneer01,duchsju01,3,0.6211897192204305,Eric Byrnes,Justin Duchscherer,2,2
crosbbo01,kendaja01,3,0.6209494640847615,Bobby Crosby,Jason Kendall,2,2
blackpa01,laurera01,6,0.6196032120925838,Paul Blackburn,Ramon Laureano,4,4
duncada01,epstemi01,2,0.6188481132292939,Dave Duncan,Mike Epstein,3,3
colemjo05,langfri01,2,0.6181806100073095,Joe Coleman,Rick Langford,1,1
baineha01,mooremi01,3,0.6173031265196373,Harold Baines,Mike Moore,1,1
johnsda06,streehu01,4,0.6169525118018147,Dan Johnson,Huston Street,2,2
grosswa01,reverda01,4,0.615176435184748,Wayne Gross,Dave Revering,1,1
anderbr04,custja01,2,0.6147616980983193,Brett Anderson,Jack Cust,2,2
brownse01,kempto01,4,0.6129145334624787,Seth Brown,Tony Kemp,4,4
jahajo01,tejadmi01,3,0.6127946127946128,John Jaha,Miguel Tejada,2,2
crispco01,doolise01,5,0.6125479829123474,Coco Crisp,Sean Doolittle,5,5
burrira01,henderi01,1,0.6119402985074627,Ray Burris,Rickey Henderson,1,1
burrira01,lansfca01,1,0.6119402985074627,Ray Burris,Carney Lansford,1,1
burrira01,murphdw01,1,0.6119402985074627,Ray Burris,Dwayne Murphy,1,1
essiaji01,laceybo01,3,0.6114704087858449,Jim Essian,Bob Lacey,1,1
bartoda02,sweenry01,4,0.6114110749154807,Daric Barton,Ryan Sweeney,2,2
lindbpa01,northbi01,4,0.6103875886687634,Paul Lindblad,Bill North,3,3
cespeyo01,grayso01,2,0.609677265272979,Yoenis Cespedes,Sonny Gray,5,5
murphse01,petityu01,3,0.6095229377278537,Sean Murphy,Yusmeiro Petit,4,4
cahiltr01,mccarbr01,1,0.6081081081081081,Trevor Cahill,Brandon McCarthy,2,5
johnsda06,scutama01,3,0.607204078669295,Dan Johnson,Marco Scutaro,2,2
kotsama01,saarlki01,3,0.6069727688142521,Mark Kotsay,Kirk Saarloos,2,2
phillto02,polonlu01,3,0.6062834224598931,Tony Phillips,Luis Polonia,1,1
durazer01,kotsama01,2,0.6057866184448463,Erubiel Durazo,Mark Kotsay,2,2
garneph01,rudijo01,4,0.6047876827896512,Phil Garner,Joe Rudi,3,3
nelsoge01,weisswa01,6,0.604439937631156,Gene Nelson,Walt Weiss,1,1
duchsju01,hannaja01,2,0.6039603960396039,Justin Duchscherer,Jack Hannahan,2,2
anderbr04,gonzagi01,3,0.6029618547767368,Brett Anderson,Gio Gonzalez,2,2
heathmi02,lansfca01,3,0.6010108262265607,Mike Heath,Carney Lansford,1,1
gaudich01,streehu01,3,0.5990445488063451,Chad Gaudin,Huston Street,2,2
lowrije01,pindech01,5,0.5988068210140888,Jed Lowrie,Chad Pinder,4,4
hendrli01,murphse01,2,0.5979420121934398,Liam Hendriks,Sean Murphy,4,4
nelsoge01,polonlu01,3,0.5977530704959292,Gene Nelson,Luis Polonia,1,1
hendrli01,manaese01,5,0.5975224159576371,Liam Hendriks,Sean Manaea,4,4
epstemi01,holtzke01,1,0.5973813420621931,Mike Epstein,Ken Holtzman,3,3
chaveer01,saenzol01,4,0.5973148966951954,Eric Chavez,Olmedo Saenz,2,2
saenzol01,tejadmi01,4,0.5973148966951954,Olmedo Saenz,Miguel Tejada,2,2
hudsoti01,saenzol01,4,0.5973148966951954,Tim Hudson,Olmedo Saenz,2,2
cookry01,donaljo02,3,0.5966661713992746,Ryan Cook,Josh Donaldson,5,5
campabe01,torremi01,1,0.594488188976378,Bert Campaneris,Mike Torrez,3,3
polonlu01,youngcu01,3,0.5935435660087176,Luis Polonia,Curt Young,1,1
nashji01,odombl01,2,0.5928072199004715,Jim Nash,Blue Moon Odom,3,3
bradfch01,tejadmi01,3,0.5921070879174359,Chad Bradford,Miguel Tejada,2,2
bradfch01,hernara02,3,0.5921070879174359,Chad Bradford,Ramon Hernandez,2,2
crosbbo01,hudsoti01,2,0.589511754068716,Bobby Crosby,Tim Hudson,2,2
crosbbo01,durazer01,3,0.589511754068716,Bobby Crosby,Erubiel Durazo,2,2
daviskh01,vogtst01,2,0.5894428152492668,Khris Davis,Stephen Vogt,4,5
manaese01,vogtst01,2,0.5894428152492668,Sean Manaea,Stephen Vogt,4,5
blantjo01,paytoja01,2,0.5882780082987551,Joe Blanton,Jay Payton,2,2
griffal01,hilldo01,2,0.588201160541586,Alfredo Griffin,Donnie Hill,1,1
murphdw01,stewada01,2,0.5861218568665376,Dwayne Murphy,Dave Stewart,1,1
bluevi01,pagemi02,1,0.5858085808580858,Vida Blue,Mitchell Page,3,1
gallemi01,welchbo01,4,0.5853285167351711,Mike Gallego,Bob Welch,1,1
kendaja01,kotsama01,3,0.5851754055073557,Jason Kendall,Mark Kotsay,2,2
burnsto02,henderi01,3,0.5842444781561084,Todd Burns,Rickey Henderson,1,1
essiaji01,murphdw01,4,0.5830965745828314,Jim Essian,Dwayne Murphy,1,1
mcgwima01,prietar01,3,0.5808067501392817,Mark McGwire,Ariel Prieto,1,1
gaudich01,harenda01,2,0.5806200076074552,Chad Gaudin,Dan Haren,2,2
gaudich01,swishni01,2,0.5806200076074552,Chad Gaudin,Nick Swisher,2,2
gaudich01,kendaja01,2,0.5806200076074552,Chad Gaudin,Jason Kendall,2,2
berroge01,stairma01,2,0.5801442596674012,Geronimo Berroa,Matt Stairs,1,2
blantjo01,gaudich01,3,0.578347280334728,Joe Blanton,Chad Gaudin,2,2
davismi02,stewada01,2,0.5764506769825919,Mike Davis,Dave Stewart,1,1
blevije01,crispco01,4,0.5753225795786353,Jerry Blevins,Coco Crisp,5,5
fingero01,washicl01,3,0.5750681037319315,Rollie Fingers,Claudell Washington,3,3
blankla02,darliro01,3,0.5727243228789218,Lance Blankenship,Ron Darling,1,1
baineha01,gallemi01,2,0.5721079242985588,Harold Baines,Mike Gallego,1,1
baineha01,hendeda01,3,0.5721079242985588,Harold Baines,Dave Henderson,1,1
daviskh01,pindech01,6,0.5718707940780619,Khris Davis,Chad Pinder,4,4
pindech01,treinbl01,3,0.5718707940780619,Chad Pinder,Blake Treinen,4,4
balfogr01,pennicl01,2,0.5717475117038435,Grant Balfour,Cliff Pennington,5,5
mccarbr01,pennicl01,2,0.5717475117038435,Brandon McCarthy,Cliff Pennington,5,5
ellisma01,hattesc01,3,0.5716931441678702,Mark Ellis,Scott Hatteberg,2,2
hunteca01,lindbpa01,6,0.5705823642912229,Catfish Hunter,Paul Lindblad,3,3
burnsto02,gallemi01,4,0.5702491104079086,Todd Burns,Mike Gallego,1,1
mooremi01,steinte01,4,0.5701550177266479,Mike Moore,Terry Steinbach,1,1
crosbbo01,muldema01,2,0.5678119349005424,Bobby Crosby,Mark Mulder,2,2
kotsama01,muldema01,1,0.5678119349005424,Mark Kotsay,Mark Mulder,2,2
blankla02,cansejo01,5,0.5677313573940568,Lance Blankenship,Jose Canseco,1,1
heathmi02,mccatst01,7,0.5657403885375512,Mike Heath,Steve McCatty,1,1
longte01,tejadmi01,4,0.5652885663777901,Terrence Long,Miguel Tejada,2,2
longte01,zitoba01,4,0.5652885663777901,Terrence Long,Barry Zito,2,2
hudsoti01,longte01,4,0.5652885663777901,Tim Hudson,Terrence Long,2,2
kempto01,manaese01,2,0.5648578811369508,Tony Kemp,Sean Manaea,4,4
chapmma01,kempto01,2,0.5648578811369508,Matt Chapman,Tony Kemp,4,4
kempto01,olsonma02,2,0.5648578811369508,Tony Kemp,Matt Olson,4,4
bassich01,kempto01,2,0.5648578811369508,Chris Bassitt,Tony Kemp,4,4
mondari01,nashji01,2,0.5640628931228617,Rick Monday,Jim Nash,3,3
jonesdo01,velarra01,2,0.5639383525981464,Doug Jones,Randy Velarde,2,2
jonesdo01,tejadmi01,2,0.5639383525981464,Doug Jones,Miguel Tejada,2,2
giambja01,jonesdo01,2,0.5639383525981464,Jason Giambi,Doug Jones,2,2
hudsoti01,jonesdo01,2,0.5639383525981464,Tim Hudson,Doug Jones,2,2
heredgi01,jonesdo01,2,0.5639383525981464,Gil Heredia,Doug Jones,2,2
hunteca01,seguidi01,4,0.5636421433784558,Catfish Hunter,Diego Segui,3,3
mcgwima01,mohlemi01,5,0.5634543457931772,Mark McGwire,Mike Mohler,1,1
berroge01,mohlemi01,4,0.5634543457931772,Geronimo Berroa,Mike Mohler,1,1
balfogr01,milonto01,2,0.5630413278969335,Grant Balfour,Tommy Milone,5,5
colonba01,milonto01,2,0.5630413278969335,Bartolo Colon,Tommy Milone,5,5
griffaj01,milonto01,2,0.5630413278969335,A. J. Griffin,Tommy Milone,5,5
milonto01,parkeja02,2,0.5630413278969335,Tommy Milone,Jarrod Parker,5,5
scutama01,streehu01,3,0.5614357256833689,Marco Scutaro,Huston Street,2,2
chaveer01,longte01,4,0.5614225869963468,Eric Chavez,Terrence Long,2,2
tenacge01,torremi01,1,0.5590551181102362,Gene Tenace,Mike Torrez,3,3
bradeda01,pennicl01,4,0.5585985901075068,Dallas Braden,Cliff Pennington,2,5
berroge01,corsiji01,2,0.5578338083504605,Geronimo Berroa,Jim Corsi,1,1
crosbbo01,saarlki01,4,0.5569727688142521,Bobby Crosby,Kirk Saarloos,2,2
bradeda01,gonzagi01,4,0.5558811988031589,Dallas Braden,Gio Gonzalez,2,2
bradeda01,crispco01,2,0.5558811988031589,Dallas Braden,Coco Crisp,2,5
donaljo02,milonto01,3,0.5552137855187198,Josh Donaldson,Tommy Milone,5,5
darliro01,eckerde01,5,0.5551031775044725,Ron Darling,Dennis Eckersley,1,1
bartoda02,zieglbr01,4,0.5533348498701087,Daric Barton,Brad Ziegler,2,2
mccatst01,reverda01,4,0.5530027178130107,Steve McCatty,Dave Revering,1,1
doolise01,norride01,3,0.5524053273899392,Sean Doolittle,Derek Norris,5,5
doolise01,mossbr01,3,0.5524053273899392,Sean Doolittle,Brandon Moss,5,5
cespeyo01,doolise01,3,0.5524053273899392,Yoenis Cespedes,Sean Doolittle,5,5
donaljo02,doolise01,3,0.5524053273899392,Josh Donaldson,Sean Doolittle,5,5
harderi01,sweenry01,2,0.5522477923468022,Rich Harden,Ryan Sweeney,2,2
bochtbr01,hilldo01,3,0.551063829787234,Bruce Bochte,Donnie Hill,1,1
honeyri01,javiest01,5,0.5508330964365333,Rick Honeycutt,Stan Javier,1,1
lansfca01,lopesda01,2,0.5507606893070878,Carney Lansford,Davey Lopes,1,1
duchsju01,sweenry01,2,0.5503225458662019,Justin Duchscherer,Ryan Sweeney,2,2
mondari01,tenacge01,3,0.5499942745906332,Rick Monday,Gene Tenace,3,3
blankla02,welchbo01,6,0.5485214534827034,Lance Blankenship,Bob Welch,1,1
doolise01,vogtst01,5,0.5469986885696918,Sean Doolittle,Stephen Vogt,5,5
hudsoti01,tamje01,3,0.5438764013295025,Tim Hudson,Jeff Tam,2,2
tamje01,tejadmi01,3,0.5438764013295025,Jeff Tam,Miguel Tejada,2,2
giambja01,tamje01,2,0.5438764013295025,Jason Giambi,Jeff Tam,2,2
tamje01,zitoba01,3,0.5438764013295025,Jeff Tam,Barry Zito,2,2
chapmma01,piscost01,4,0.5427968366101863,Matt Chapman,Stephen Piscotty,4,4
piscost01,semiema01,3,0.5427968366101863,Stephen Piscotty,Marcus Semien,4,4
olsonma02,piscost01,4,0.5427968366101863,Matt Olson,Stephen Piscotty,4,4
hendeda01,nelsoge01,5,0.5417906032358892,Dave Henderson,Gene Nelson,1,1
nelsoge01,welchbo01,5,0.5417906032358892,Gene Nelson,Bob Welch,1,1
manaese01,piscost01,4,0.5401050465698094,Sean Manaea,Stephen Piscotty,4,4
gelofza01,langesh01,2,0.5381484933209071,Zack Gelof,Shea Langeliers,4,4
henderi01,wilsowi02,2,0.5374009554049028,Rickey Henderson,Willie Wilson,1,1
blankla02,wilsowi02,2,0.5374009554049028,Lance Blankenship,Willie Wilson,1,1
steinte01,wilsowi02,2,0.5374009554049028,Terry Steinbach,Willie Wilson,1,1
eckerde01,wilsowi02,2,0.5374009554049028,Dennis Eckersley,Willie Wilson,1,1
mcgwima01,wilsowi02,2,0.5374009554049028,Mark McGwire,Willie Wilson,1,1
eckerde01,honeyri01,8,0.5332980170986505,Dennis Eckersley,Rick Honeycutt,1,1
pennicl01,suzukku01,5,0.5330594393414957,Cliff Pennington,Kurt Suzuki,5,2
henderi01,weisswa01,4,0.5326715830035564,Rickey Henderson,Walt Weiss,1,1
berroge01,prietar01,3,0.5326701041765488,Geronimo Berroa,Ariel Prieto,1,1
chapmma01,graveke01,2,0.5323529411764706,Matt Chapman,Kendall Graveman,4,4
graveke01,lowrije01,3,0.5323529411764706,Kendall Graveman,Jed Lowrie,4,4
graveke01,olsonma02,3,0.5323529411764706,Kendall Graveman,Matt Olson,4,4
bordimi01,honeyri01,5,0.5314003212916666,Mike Bordick,Rick Honeycutt,1,1
balfogr01,donaljo02,2,0.5306822842529373,Grant Balfour,Josh Donaldson,5,5
saarlki01,swishni01,3,0.5301678611844587,Kirk Saarloos,Nick Swisher,2,2
chaveer01,isrinja01,3,0.529749113579602,Eric Chavez,Jason Isringhausen,2,2
giambja01,isrinja01,3,0.529749113579602,Jason Giambi,Jason Isringhausen,2,2
isrinja01,tejadmi01,3,0.529749113579602,Jason Isringhausen,Miguel Tejada,2,2
hudsoti01,isrinja01,3,0.529749113579602,Tim Hudson,Jason Isringhausen,2,2
heredgi01,rogerke01,2,0.5272331154684096,Gil Heredia,Kenny Rogers,2,2
reddijo01,sogarer01,4,0.5270684029675862,Josh Reddick,Eric Sogard,5,5
grayso01,sogarer01,3,0.5270684029675862,Sonny Gray,Eric Sogard,5,5
crosbbo01,johnsda06,4,0.5269943528059988,Bobby Crosby,Dan Johnson,2,2
giambja01,saenzol01,3,0.5269914086501885,Jason Giambi,Olmedo Saenz,2,2
heathmi02,langfri01,7,0.5268297919675182,Mike Heath,Rick Langford,1,1
greendi01,holtzke01,3,0.5267938750966135,Dick Green,Ken Holtzman,3,3
bandosa01,nashji01,2,0.5262414105207438,Sal Bando,Jim Nash,3,3
phillto02,steinte01,4,0.5258689839572193,Tony Phillips,Terry Steinbach,1,1
heathmi02,ontivst02,1,0.5255319148936171,Mike Heath,Steve Ontiveros,1,1
bochtbr01,ontivst02,2,0.5255319148936171,Bruce Bochte,Steve Ontiveros,1,1
saenzol01,velarra01,3,0.5248056163004616,Olmedo Saenz,Randy Velarde,2,2
heredgi01,saenzol01,3,0.5248056163004616,Gil Heredia,Olmedo Saenz,2,2
laceybo01,reverda01,3,0.5242220866381939,Bob Lacey,Dave Revering,1,1
grievbe01,stairma01,4,0.5241670340342067,Ben Grieve,Matt Stairs,2,2
giambja01,longte01,2,0.5230944735507859,Jason Giambi,Terrence Long,2,2
bordimi01,welchbo01,5,0.522364511832804,Mike Bordick,Bob Welch,1,1
bailean01,pennicl01,3,0.5217327769259041,Andrew Bailey,Cliff Pennington,2,5
lindbpa01,washicl01,3,0.5200085799224077,Paul Lindblad,Claudell Washington,3,3
chaveer01,grievbe01,3,0.5198087096965205,Eric Chavez,Ben Grieve,2,2
grosswa01,heathmi02,5,0.5193058943418629,Wayne Gross,Mike Heath,1,1
bailean01,crispco01,2,0.5190153856215562,Andrew Bailey,Coco Crisp,2,5
bailean01,gonzagi01,3,0.5190153856215562,Andrew Bailey,Gio Gonzalez,2,2
gaudich01,harderi01,3,0.5185957089432792,Chad Gaudin,Rich Harden,2,2
chaveer01,jonesdo01,2,0.518483807143601,Eric Chavez,Doug Jones,2,2
bordimi01,wittbo01,3,0.5173957586312878,Mike Bordick,Bobby Witt,1,1
irvinco01,laurera01,2,0.5167935058346017,Cole Irvin,Ramon Laureano,4,4
duncada01,tenacge01,4,0.516079235917414,Dave Duncan,Gene Tenace,3,3
burnsto02,mooremi01,3,0.5148279791621446,Todd Burns,Mike Moore,1,1
heredgi01,stairma01,3,0.5137651020003962,Gil Heredia,Matt Stairs,2,2
davisst02,stewada01,3,0.5134068726570336,Storm Davis,Dave Stewart,1,1
davisst02,lansfca01,3,0.5134068726570336,Storm Davis,Carney Lansford,1,1
cansejo01,davisst02,3,0.5134068726570336,Jose Canseco,Storm Davis,1,1
davisst02,weisswa01,3,0.5134068726570336,Storm Davis,Walt Weiss,1,1
grantmu01,seguidi01,2,0.5119890072140159,Mudcat Grant,Diego Segui,3,3
doolise01,grayso01,5,0.5098584008075644,Sean Doolittle,Sonny Gray,5,5
davisst02,mcgwima01,4,0.5092803252017379,Storm Davis,Mark McGwire,1,1
longte01,tamje01,3,0.5077939271026984,Terrence Long,Jeff Tam,2,2
grayso01,mossbr01,2,0.5058711608578662,Sonny Gray,Brandon Moss,5,5
chaveer01,foulkke01,2,0.5057944049438501,Eric Chavez,Keith Foulke,2,2
holtzke01,lindbpa01,3,0.5055575801749271,Ken Holtzman,Paul Lindblad,3,3
chaveer01,tamje01,3,0.5039279477212552,Eric Chavez,Jeff Tam,2,2
pagemi02,reverda01,4,0.5037675411836484,Mitchell Page,Dave Revering,1,1
crosbbo01,scutama01,4,0.5011915236166997,Bobby Crosby,Marco Scutaro,2,2
henderi01,keougma02,5,0.5005264413247922,Rickey Henderson,Matt Keough,1,1
laurera01,pindech01,5,0.5002758409884469,Ramon Laureano,Chad Pinder,4,4
mccatst01,norrimi01,7,0.5000851172073729,Steve McCatty,Mike Norris,1,1
harderi01,paytoja01,2,0.4996416446623915,Rich Harden,Jay Payton,2,2
grosswa01,pagemi02,7,0.49906516436396997,Wayne Gross,Mitchell Page,1,1
gatesbr01,ontivst02,2,0.49818479369830804,Brent Gates,Steve Ontiveros,1,1
davisra01,hannaja01,2,0.49580284115368056,Rajai Davis,Jack Hannahan,2,2
cookry01,norride01,3,0.49404608406303,Ryan Cook,Derek Norris,5,5
byrneer01,hattesc01,4,0.493734534563691,Eric Byrnes,Scott Hatteberg,2,2
fingero01,torremi01,1,0.4934383202099737,Rollie Fingers,Mike Torrez,3,3
heaveda01,laceybo01,2,0.49328859060402674,Dave Heaverlo,Bob Lacey,1,1
johnsjo04,laceybo01,2,0.49328859060402674,John Henry Johnson,Bob Lacey,1,1
grievbe01,hudsoti01,2,0.493070741782082,Ben Grieve,Tim Hudson,2,2
grievbe01,tejadmi01,4,0.493070741782082,Ben Grieve,Miguel Tejada,2,2
paytoja01,saarlki01,2,0.49282346284420975,Jay Payton,Kirk Saarloos,2,2
corsiji01,honeyri01,4,0.49250519350041777,Jim Corsi,Rick Honeycutt,1,1
bordimi01,brosisc01,6,0.49226654946759624,Mike Bordick,Scott Brosius,1,1
brosisc01,henderi01,5,0.49226654946759624,Scott Brosius,Rickey Henderson,1,1
griffaj01,norride01,2,0.49159810851890273,A. J. Griffin,Derek Norris,5,5
colonba01,norride01,2,0.49159810851890273,Bartolo Colon,Derek Norris,5,5
norride01,parkeja02,2,0.49159810851890273,Derek Norris,Jarrod Parker,5,5
grosswa01,laceybo01,4,0.49111911191119106,Wayne Gross,Bob Lacey,1,1
chaveer01,custja01,4,0.49054434732176144,Eric Chavez,Jack Cust,2,2
balfogr01,blevije01,3,0.4900231240432451,Grant Balfour,Jerry Blevins,5,5
bartoda02,hannaja01,3,0.4894852637892495,Daric Barton,Jack Hannahan,2,2
hernara02,lidleco01,2,0.48890733439394984,Ramon Hernandez,Cory Lidle,2,2
nelsoge01,youngcu01,5,0.48716058728531336,Gene Nelson,Curt Young,1,1
gatesbr01,wittbo01,2,0.486784140969163,Brent Gates,Bobby Witt,1,1
bradfch01,hattesc01,3,0.4852957159982901,Chad Bradford,Scott Hatteberg,2,2
griffal01,ontivst02,3,0.4849129593810445,Alfredo Griffin,Steve Ontiveros,1,1
montafr01,petityu01,4,0.4846786453694105,Frankie Montas,Yusmeiro Petit,4,4
grievbe01,velarra01,2,0.4840501232253809,Ben Grieve,Randy Velarde,2,2
gatesbr01,honeyri01,2,0.4834298415868695,Brent Gates,Rick Honeycutt,1,1
bradfch01,ellisma01,2,0.48281747043109713,Chad Bradford,Mark Ellis,2,2
javiest01,lansfca01,5,0.481425184328725,Stan Javier,Carney Lansford,1,1
javiest01,stewada01,6,0.481425184328725,Stan Javier,Dave Stewart,1,1
cansejo01,javiest01,5,0.481425184328725,Jose Canseco,Stan Javier,1,1
mohlemi01,prietar01,4,0.4811874353727019,Mike Mohler,Ariel Prieto,1,1
grievbe01,rogerke01,2,0.4790057437116261,Ben Grieve,Kenny Rogers,2,2
duchsju01,muldema01,2,0.47596150345279564,Justin Duchscherer,Mark Mulder,2,2
duchsju01,durazer01,3,0.47596150345279564,Justin Duchscherer,Erubiel Durazo,2,2
duchsju01,hudsoti01,2,0.47596150345279564,Justin Duchscherer,Tim Hudson,2,2
blackpa01,brownse01,6,0.47543693906471424,Paul Blackburn,Seth Brown,4,4
cansejo01,hilldo01,2,0.4754352030947775,Jose Canseco,Donnie Hill,1,1
bluevi01,duncada01,4,0.4753968945604488,Vida Blue,Dave Duncan,3,3
duncada01,odombl01,5,0.4749109637821446,Dave Duncan,Blue Moon Odom,3,3
honeyri01,welchbo01,6,0.47431432153482267,Rick Honeycutt,Bob Welch,1,1
corsiji01,javiest01,3,0.47412284055924137,Jim Corsi,Stan Javier,1,1
petityu01,pindech01,4,0.4733579405846784,Yusmeiro Petit,Chad Pinder,4,4
neeltr01,ontivst02,1,0.4730878186968839,Troy Neel,Steve Ontiveros,1,1
