playerID,player_name,first_year,last_year,oak_seasons,total_core,max_core,avg_core,total_bwar,total_bwar_positive,max_bwar,total_metric_score,max_metric_score,total_pa,total_ip,peak_year,primary_role,primary_pos,peak_era_id,peak_bwar,peak_metric_score,overall_rank
warremi01,Mike Warren,1983,1985,3,0.832040522249317,0.36882187822546647,0.27734684074977234,-0.8600000000000001,0.43,0.31,0.06482803374432186,0.04492753623188406,0.0,204.66666666666669,1983,Pitcher,P,C02,0.31,0.04492753623188406,492
callaal01,Alberto Callaspo,2013,2014,2,0.9509616584542868,0.6765564152417937,0.4754808292271434,-0.5700000000000001,0.43,0.43,0.05939226519337016,0.05939226519337016,631.0,0.0,2013,Hitter,2B,C06,0.43,0.05939226519337016,493
newcose01,Sean Newcomb,2023,2024,2,0.13096716005915998,0.08369734042553194,0.06548358002957999,0.35,0.42,0.42,0.14482758620689656,0.14482758620689656,0.0,25.0,2023,Pitcher,P,C07,0.42,0.14482758620689656,494
hermije01,Jeremy Hermida,2010,2010,1,0.11174923299386319,0.11174923299386319,0.11174923299386319,0.42,0.42,0.42,0.07622504537205081,0.07622504537205081,68.0,0.0,2010,Hitter,OF,C05,0.42,0.07622504537205081,495
coxje01,Jeff Cox,1980,1981,2,0.3527370597325568,0.34151395247912325,0.1763685298662784,0.42,0.42,0.41,0.04809015946572168,0.046590909090909086,194.0,0.0,1980,Hitter,2B,C02,0.41,0.046590909090909086,496
perezca02,Carlos Perez,2023,2023,1,0.40490610327012844,0.40490610327012844,0.40490610327012844,0.41000000000000003,0.41000000000000003,0.41000000000000003,0.1413793103448276,0.1413793103448276,189.0,1.6666666666666667,2023,Hitter,C,C07,0.41000000000000003,0.1413793103448276,497
guerrma01,Mario Guerrero,1978,1980,3,1.9126156754052697,0.927783079246509,0.6375385584684232,-0.85,0.41,0.41,0.13758389261744963,0.13758389261744963,1137.0,0.0,1978,Hitter,SS,C02,0.41,0.13758389261744963,498
hendest01,Steve Henderson,1985,1987,3,0.6829767955468153,0.4012626572134332,0.22765893184893846,-0.4,0.41,0.41,0.08723404255319148,0.08723404255319148,366.0,0.0,1985,Hitter,OF,C03,0.41,0.08723404255319148,499
rileser01,Ernie Riles,1991,1991,1,0.5546917055296469,0.5546917055296469,0.5546917055296469,0.41,0.41,0.41,0.07564575645756458,0.07564575645756458,321.0,0.0,1991,Hitter,3B,C03,0.41,0.07564575645756458,500
mulleky01,Kyle Muller,2023,2024,2,0.5921861690854757,0.3904071808510639,0.29609308454273786,-0.8500000000000001,0.41,0.41,0.07387387387387387,0.07387387387387387,0.0,126.33333333333334,2024,Pitcher,P,C07,0.41,0.07387387387387387,501
otanemi01,Michel Otañez,2024,2024,1,0.1926797211593758,0.1926797211593758,0.1926797211593758,0.41,0.41,0.41,0.07387387387387387,0.07387387387387387,0.0,34.0,2024,Pitcher,P,C07,0.41,0.07387387387387387,502
oflaher01,Eric O'Flaherty,2014,2015,2,0.23702028539664152,0.12974652034890385,0.11851014269832076,-0.2,0.41,0.41,0.05907780979827089,0.05907780979827089,0.0,41.33333333333333,2014,Pitcher,P,C06,0.41,0.05907780979827089,503
smithbu03,Burch Smith,2020,2021,2,0.3524326653738419,0.19898944193061843,0.17621633268692094,0.2,0.4,0.4,0.186046511627907,0.186046511627907,0.0,55.333333333333336,2020,Pitcher,P,C07,0.4,0.186046511627907,504
foxer01,Eric Fox,1992,1994,3,0.5972336309579637,0.29077724788112175,0.1990778769859879,-0.38,0.4,0.33,0.07099281902628632,0.05116279069767442,271.0,0.0,1992,Hitter,OF,C03,0.33,0.05116279069767442,505
smithch07,Chris Smith,2016,2017,2,0.3887214444432929,0.28072080556360485,0.19436072222164644,-0.5,0.39,0.39,0.11436950146627566,0.11436950146627566,1.0,80.33333333333333,2016,Pitcher,P,C06,0.39,0.11436950146627566,506
freimna01,Nate Freiman,2013,2014,2,0.581927606580838,0.39610013706361374,0.290963803290419,0.0,0.39,0.39,0.056195965417867436,0.056195965417867436,301.0,0.0,2014,Hitter,1B,C06,0.39,0.056195965417867436,507
lewisda01,Darren Lewis,1990,1990,1,0.11569129267296771,0.11569129267296771,0.11569129267296771,0.39,0.39,0.39,0.039235412474849095,0.039235412474849095,46.0,0.0,1990,Hitter,OF,C03,0.39,0.039235412474849095,508
cowgico01,Collin Cowgill,2012,2012,1,0.20484412955465592,0.20484412955465592,0.20484412955465592,0.38,0.38,0.38,0.08296943231441048,0.08296943231441048,116.0,0.0,2012,Hitter,OF,C06,0.38,0.08296943231441048,509
familje01,Jeurys Familia,2018,2023,2,0.28812990805331506,0.18778056661461193,0.14406495402665753,-0.04999999999999999,0.38,0.38,0.051144010767160165,0.051144010767160165,0.0,44.0,2018,Pitcher,P,C07,0.38,0.051144010767160165,510
martiad01,Adrian Martinez,2022,2023,2,0.5348646141938294,0.27482019930021234,0.2674323070969147,-0.41000000000000003,0.37,0.37,0.12758620689655173,0.12758620689655173,0.0,112.66666666666666,2023,Pitcher,P,C07,0.37,0.12758620689655173,511
waldike01,Ken Waldichuk,2022,2023,2,0.8610801198178922,0.697636904761905,0.4305400599089461,0.37,0.37,0.24,0.11837505904581955,0.08275862068965517,0.0,175.66666666666666,2023,Pitcher,P,C07,0.24,0.08275862068965517,512
smithke05,Kevin Smith,2022,2023,2,0.5802163026137255,0.3064879326583472,0.29010815130686274,0.04999999999999999,0.37,0.37,0.10136986301369863,0.10136986301369863,297.0,0.0,2022,Hitter,3B,C07,0.37,0.10136986301369863,513
paganem01,Emilio Pagan,2018,2018,1,0.35532400828548194,0.35532400828548194,0.35532400828548194,0.37,0.37,0.37,0.04979811574697174,0.04979811574697174,0.0,62.0,2018,Pitcher,P,C07,0.37,0.04979811574697174,514
jacksco01,Conor Jackson,2010,2011,2,0.7465783757713037,0.6455287030720352,0.37328918788565185,0.36,0.36,0.36,0.08108108108108109,0.08108108108108109,437.0,0.0,2011,Hitter,1B,C05,0.36,0.08108108108108109,515
seitzke01,Kevin Seitzer,1993,1993,1,0.4216872339458388,0.4216872339458388,0.4216872339458388,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.07709251101321586,0.07709251101321586,289.0,0.3333333333333333,1993,Hitter,3B,C03,0.35000000000000003,0.07709251101321586,516
lintzla01,Larry Lintz,1976,1977,2,0.4338289409798298,0.24542995574958265,0.2169144704899149,0.35000000000000003,0.35000000000000003,0.33,0.05708011746056496,0.05445544554455446,44.0,0.0,1977,Hitter,2B,C01,0.33,0.05445544554455446,517
cyrty01,Tyler Cyr,2022,2022,1,0.06796972932819537,0.06796972932819537,0.06796972932819537,0.35,0.35,0.35,0.0958904109589041,0.0958904109589041,0.0,13.0,2022,Pitcher,P,C07,0.35,0.0958904109589041,518
sakatle01,Lenn Sakata,1986,1986,1,0.08351552795031057,0.08351552795031057,0.08351552795031057,0.35,0.35,0.35,0.07954545454545453,0.07954545454545453,38.0,0.0,1986,Hitter,2B,C03,0.35,0.07954545454545453,519
andujmi01,Miguel Andujar,2024,2024,1,0.48835975355446054,0.48835975355446054,0.48835975355446054,0.35,0.35,0.35,0.06306306306306306,0.06306306306306306,319.0,0.0,2024,Hitter,OF,C07,0.35,0.06306306306306306,520
paquecr01,Craig Paquette,1993,1995,3,1.343128572733166,0.6243788852607114,0.4477095242443887,-0.5,0.34,0.34,0.07488986784140969,0.07488986784140969,763.0,0.0,1993,Hitter,3B,C03,0.34,0.07488986784140969,521
mercehe01,Henry Mercedes,1992,1993,2,0.13813657760255205,0.09982385923270685,0.06906828880127602,0.34,0.34,0.17,0.06380152306799167,0.037444933920704845,55.0,0.0,1993,Hitter,C,C03,0.17,0.037444933920704845,522
bassobr01,Brady Basso,2024,2024,1,0.1071782514842924,0.1071782514842924,0.1071782514842924,0.34,0.34,0.34,0.06126126126126127,0.06126126126126127,0.0,22.333333333333332,2024,Pitcher,P,C07,0.34,0.06126126126126127,523
harpeto01,Tommy Harper,1975,1975,1,0.1634768248759616,0.1634768248759616,0.1634768248759616,0.34,0.34,0.34,0.0505952380952381,0.0505952380952381,75.0,0.0,1975,Hitter,1B,C01,0.34,0.0505952380952381,524
sandesc01,Scott Sanderson,1990,1990,1,0.6890828700038646,0.6890828700038646,0.6890828700038646,0.34,0.34,0.34,0.03420523138832998,0.03420523138832998,0.0,206.33333333333334,1990,Pitcher,P,C03,0.34,0.03420523138832998,525
denorch01,Chris Denorfia,2008,2009,2,0.17050300190872528,0.1534774299033417,0.08525150095436264,0.33,0.33,0.32,0.08192531209642703,0.07920792079207921,73.0,0.0,2008,Hitter,OF,C04,0.32,0.07920792079207921,526
raineti01,Tim Raines,1999,1999,1,0.27709746173222244,0.27709746173222244,0.27709746173222244,0.33,0.33,0.33,0.05555555555555555,0.05555555555555555,164.0,0.0,1999,Hitter,OF,C04,0.33,0.05555555555555555,527
alyeabr01,Brant Alyea,1972,1972,1,0.09295024604197294,0.09295024604197294,0.09295024604197294,0.33,0.33,0.33,0.054009819967266774,0.054009819967266774,34.0,0.0,1972,Hitter,OF,C01,0.33,0.054009819967266774,528
keougjo01,Joe Keough,1968,1968,1,0.18001572490597342,0.18001572490597342,0.18001572490597342,0.33,0.33,0.33,0.049924357034795766,0.049924357034795766,110.0,0.0,1968,Hitter,OF,C01,0.33,0.049924357034795766,529
harrire01,Reggie Harris,1990,1991,2,0.14959597450112108,0.1368417399050859,0.07479798725056054,0.13,0.33,0.33,0.03319919517102616,0.03319919517102616,0.0,44.333333333333336,1990,Pitcher,P,C03,0.33,0.03319919517102616,530
bethach01,Christian Bethancourt,2022,2022,1,0.31239463680533575,0.31239463680533575,0.31239463680533575,0.32,0.32,0.32,0.08767123287671233,0.08767123287671233,182.0,1.0,2022,Hitter,1B,C07,0.32,0.08767123287671233,531
kottage01,George Kottaras,2012,2012,1,0.15489929149797574,0.15489929149797574,0.15489929149797574,0.32,0.32,0.32,0.06986899563318777,0.06986899563318777,93.0,0.0,2012,Hitter,C,C06,0.32,0.06986899563318777,532
babitsh01,Shooty Babitt,1981,1981,1,0.4271481118844109,0.4271481118844109,0.4271481118844109,0.32,0.32,0.32,0.047976011994003,0.047976011994003,171.0,0.0,1981,Hitter,2B,C02,0.32,0.047976011994003,533
bourqpa01,Pat Bourque,1973,1974,2,0.4074950749664748,0.30537205909345894,0.2037475374832374,0.32,0.32,0.3,0.04142636331994745,0.03851091142490372,172.0,0.0,1973,Hitter,1B,C01,0.3,0.03851091142490372,534
purceda01,David Purcey,2011,2011,1,0.059279438389722605,0.059279438389722605,0.059279438389722605,0.31,0.31,0.31,0.06981981981981983,0.06981981981981983,0.0,12.666666666666666,2011,Pitcher,P,C05,0.31,0.06981981981981983,535
bernato01,Tony Bernazard,1987,1987,1,0.3578024878083797,0.3578024878083797,0.3578024878083797,0.31,0.31,0.31,0.059961315280464215,0.059961315280464215,249.0,0.0,1987,Hitter,2B,C03,0.31,0.059961315280464215,536
gomesya01,Yan Gomes,2021,2021,1,0.21461990950226248,0.21461990950226248,0.21461990950226248,0.31,0.31,0.31,0.05218855218855219,0.05218855218855219,140.0,0.0,2021,Hitter,C,C07,0.31,0.05218855218855219,537
neusesh01,Sheldon Neuse,2019,2022,2,0.6343811540209783,0.5094059987414752,0.31719057701048914,-0.34,0.31,0.31,0.036773428232502965,0.036773428232502965,354.0,3.6666666666666665,2019,Hitter,2B,C07,0.31,0.036773428232502965,538
anderdw01,Dwain Anderson,1971,1972,2,0.09735039115678042,0.08300410374915337,0.04867519557839021,0.19,0.31,0.31,0.0363849765258216,0.0363849765258216,51.0,0.0,1971,Hitter,SS,C01,0.31,0.0363849765258216,539
dinarle01,Lenny DiNardo,2007,2008,2,0.6153155310359038,0.5090820667254563,0.3076577655179519,-0.22999999999999998,0.30000000000000004,0.30000000000000004,0.06276150627615064,0.06276150627615064,4.0,154.33333333333334,2007,Pitcher,P,C04,0.30000000000000004,0.06276150627615064,540
pittsga01,Gaylen Pitts,1974,1975,2,0.12906165478551043,0.08984269248517432,0.06453082739275522,0.3,0.3,0.25,0.043883624878522834,0.03644314868804664,50.0,0.0,1974,Hitter,3B,C01,0.25,0.03644314868804664,541
waslega01,Gary Waslewski,1972,1972,1,0.056960493069860854,0.056960493069860854,0.056960493069860854,0.29000000000000004,0.29000000000000004,0.29000000000000004,0.04746317512274959,0.04746317512274959,3.0,17.666666666666668,1972,Pitcher,P,C01,0.29000000000000004,0.04746317512274959,542
brookaa01,Aaron Brooks,2015,2024,4,0.5648250062786067,0.21741225898782163,0.14120625156965166,-0.8500000000000001,0.29000000000000004,0.21,0.035678192189977156,0.02491103202846975,2.0,130.66666666666666,2019,Pitcher,P,C07,0.21,0.02491103202846975,543
camerke01,Kevin Cameron,2009,2009,1,0.08727376976646277,0.08727376976646277,0.08727376976646277,0.28,0.28,0.28,0.07608695652173914,0.07608695652173914,0.0,18.333333333333332,2009,Pitcher,P,C05,0.28,0.07608695652173914,544
lugoru01,Ruddy Lugo,2007,2007,1,0.16230087711054098,0.16230087711054098,0.16230087711054098,0.27,0.27,0.27,0.056485355648535567,0.056485355648535567,0.0,37.666666666666664,2007,Pitcher,P,C04,0.27,0.056485355648535567,545
perezma01,Marty Perez,1977,1978,2,0.7620091028532631,0.6915758141981718,0.38100455142663153,-0.010000000000000009,0.27,0.27,0.04455445544554456,0.04455445544554456,427.0,0.0,1977,Hitter,2B,C01,0.27,0.04455445544554456,546
tyronji01,Jim Tyrone,1977,1977,1,0.5576415823964858,0.5576415823964858,0.5576415823964858,0.27,0.27,0.27,0.04455445544554456,0.04455445544554456,328.0,0.0,1977,Hitter,OF,C01,0.27,0.04455445544554456,547
sextoji01,Jimmy Sexton,1981,1982,2,0.40461185091824514,0.3674248388247788,0.20230592545912257,0.27,0.27,0.21,0.040385636778023544,0.03139013452914798,157.0,0.0,1982,Hitter,SS,C02,0.21,0.03139013452914798,548
grayje02,Jeff Gray,2008,2009,2,0.1663745085662493,0.1398171592928378,0.08318725428312465,0.2,0.26,0.26,0.07065217391304347,0.07065217391304347,0.0,31.0,2009,Pitcher,P,C05,0.26,0.07065217391304347,549
meloajo01,Jon Meloan,2009,2009,1,0.04035591770332435,0.04035591770332435,0.04035591770332435,0.26,0.26,0.26,0.07065217391304347,0.07065217391304347,0.0,8.333333333333334,2009,Pitcher,P,C05,0.26,0.07065217391304347,550
mckinri01,Rich McKinney,1973,1977,4,0.6706374290024617,0.4276319051288065,0.16765935725061543,-1.6400000000000001,0.26,0.26,0.03337612323491656,0.03337612323491656,305.0,0.0,1973,Hitter,3B,C01,0.26,0.03337612323491656,551
payamjo01,Joel Payamps,2022,2022,1,0.07054803337708766,0.07054803337708766,0.07054803337708766,0.25,0.25,0.25,0.0684931506849315,0.0684931506849315,0.0,13.0,2022,Pitcher,P,C07,0.25,0.0684931506849315,552
holmagr01,Grant Holman,2024,2024,1,0.09038453450279146,0.09038453450279146,0.09038453450279146,0.25,0.25,0.25,0.04504504504504505,0.04504504504504505,0.0,15.666666666666666,2024,Pitcher,P,C07,0.25,0.04504504504504505,553
medicdo01,Doc Medich,1977,1977,1,0.4849219443325236,0.4849219443325236,0.4849219443325236,0.25,0.25,0.25,0.041254125412541254,0.041254125412541254,0.0,147.66666666666666,1977,Pitcher,P,C01,0.25,0.041254125412541254,554
obriech01,Charlie O'Brien,1985,1985,1,0.06790771783606434,0.06790771783606434,0.06790771783606434,0.24,0.24,0.24,0.05106382978723404,0.05106382978723404,14.0,0.0,1985,Hitter,C,C03,0.24,0.05106382978723404,555
bowenro01,Rob Bowen,2007,2008,2,0.31970505266358806,0.20477054111671047,0.15985252633179403,0.06,0.24,0.24,0.050209205020920494,0.050209205020920494,152.0,0.0,2007,Hitter,C,C04,0.24,0.050209205020920494,556
snellch02,Chris Snelling,2007,2007,1,0.03745400487150313,0.03745400487150313,0.03745400487150313,0.24,0.24,0.24,0.050209205020920494,0.050209205020920494,25.0,0.0,2007,Hitter,OF,C04,0.24,0.050209205020920494,557
jeffeda01,Daulton Jefferies,2020,2022,3,0.28672828026205915,0.18592173182683422,0.09557609342068639,-0.31000000000000005,0.24,0.24,0.0404040404040404,0.0404040404040404,0.0,56.333333333333336,2021,Pitcher,P,C07,0.24,0.0404040404040404,558
allendi01,Dick Allen,1977,1977,1,0.333554944859597,0.333554944859597,0.333554944859597,0.24,0.24,0.24,0.039603960396039604,0.039603960396039604,200.0,0.0,1977,Hitter,1B,C01,0.24,0.039603960396039604,559
drumrke01,Keith Drumright,1981,1981,1,0.22613723570351166,0.22613723570351166,0.22613723570351166,0.24,0.24,0.24,0.035982008995502246,0.035982008995502246,92.0,0.0,1981,Hitter,2B,C02,0.24,0.035982008995502246,560
conroti01,Tim Conroy,1978,1985,5,1.3453590756184661,0.6732026297724054,0.2690718151236932,-0.68,0.24,0.21,0.034919087541431075,0.03043478260869565,0.0,310.6666666666667,1983,Pitcher,P,C02,0.21,0.03043478260869565,561
vizcalu01,Luis Vizcaino,1999,2001,3,0.284041488407788,0.1889663015566157,0.09468049613592933,-0.04999999999999996,0.24,0.21,0.028001324722636195,0.022950819672131147,0.0,59.33333333333333,2001,Pitcher,P,C04,0.21,0.022950819672131147,562
peterja01,Jace Peterson,2023,2023,1,0.6072106173076627,0.6072106173076627,0.6072106173076627,0.23,0.23,0.23,0.07931034482758621,0.07931034482758621,324.0,2.0,2023,Hitter,3B,C07,0.23,0.07931034482758621,563
scottta02,Tayler Scott,2023,2023,1,0.05964441489361703,0.05964441489361703,0.05964441489361703,0.23,0.23,0.23,0.07931034482758621,0.07931034482758621,0.0,8.0,2023,Pitcher,P,C07,0.23,0.07931034482758621,564
witasja01,Jay Witasick,1996,2007,6,0.5651417243738021,0.14621404245039482,0.09419028739563368,-0.39,0.23,0.19,0.04804770916161739,0.0397489539748954,0.0,116.33333333333334,2007,Pitcher,P,C04,0.19,0.0397489539748954,565
nittovi01,Vinny Nittoli,2024,2024,1,0.041066075219814833,0.041066075219814833,0.041066075219814833,0.23,0.23,0.23,0.04144144144144144,0.04144144144144144,0.0,8.0,2024,Pitcher,P,C07,0.23,0.04144144144144144,566
figuepe01,Pedro Figueroa,2012,2013,2,0.12924535458364222,0.10831929824561407,0.06462267729182111,0.11,0.22,0.22,0.048034934497816595,0.048034934497816595,0.0,24.666666666666668,2012,Pitcher,P,C06,0.22,0.048034934497816595,567
graboja01,Jason Grabowski,2002,2003,2,0.05204974981031685,0.031354097636403795,0.026024874905158424,0.03,0.22,0.22,0.030942334739803092,0.030942334739803092,20.0,0.0,2002,Hitter,OF,C04,0.22,0.030942334739803092,568
sheetbe01,Ben Sheets,2010,2010,1,0.478106714990436,0.478106714990436,0.478106714990436,0.21000000000000002,0.21000000000000002,0.21000000000000002,0.03811252268602541,0.03811252268602541,4.0,119.33333333333333,2010,Pitcher,P,C05,0.21000000000000002,0.03811252268602541,569
gardnro01,Rob Gardner,1971,1973,2,0.05531416631498328,0.033039466474103774,0.02765708315749164,0.15000000000000002,0.21000000000000002,0.21000000000000002,0.024647887323943664,0.024647887323943664,2.0,15.0,1971,Pitcher,P,C01,0.21000000000000002,0.024647887323943664,570
allenau01,Austin Allen,2020,2022,3,0.2379005584527804,0.18964067796610173,0.07930018615092681,0.020000000000000018,0.2,0.17,0.0368387067017204,0.02861952861952862,56.0,0.0,2021,Hitter,C,C07,0.17,0.02861952861952862,571
marqugo01,Gonzalo Marquez,1972,1973,2,0.17634089906360498,0.09030915303185894,0.08817044953180249,0.13,0.2,0.2,0.03273322422258593,0.03273322422258593,51.0,0.0,1972,Hitter,1B,C01,0.2,0.03273322422258593,572
harvich01,Chad Harville,1999,2004,4,0.20939240854479962,0.10454759599166415,0.052348102136199906,-0.05,0.2,0.13,0.026865878121325307,0.014207650273224043,0.0,41.666666666666664,2001,Pitcher,P,C04,0.13,0.014207650273224043,573
guilljo01,Jose Guillen,2003,2003,1,0.26576990299915904,0.26576990299915904,0.26576990299915904,0.2,0.2,0.2,0.026845637583892617,0.026845637583892617,185.0,0.0,2003,Hitter,OF,C04,0.2,0.026845637583892617,574
gonzaor01,Orlando Gonzalez,1980,1980,1,0.12225566793024191,0.12225566793024191,0.12225566793024191,0.2,0.2,0.2,0.022727272727272728,0.022727272727272728,80.0,0.0,1980,Hitter,1B,C02,0.2,0.022727272727272728,575
santafp01,F. P. Santangelo,2001,2001,1,0.16448175168792198,0.16448175168792198,0.16448175168792198,0.2,0.2,0.2,0.02185792349726776,0.02185792349726776,89.0,0.0,2001,Hitter,2B,C04,0.2,0.02185792349726776,576
felipan01,Angel Felipe,2023,2023,1,0.09827234042553194,0.09827234042553194,0.09827234042553194,0.19,0.19,0.19,0.06551724137931035,0.06551724137931035,0.0,15.0,2023,Pitcher,P,C07,0.19,0.06551724137931035,577
adamsmi02,Mike Adams,1978,1978,1,0.06464738133965729,0.06464738133965729,0.06464738133965729,0.19,0.19,0.19,0.06375838926174496,0.06375838926174496,22.0,0.0,1978,Hitter,2B,C02,0.19,0.06375838926174496,578
bedroca01,Cam Bedrosian,2021,2021,1,0.04723981900452489,0.04723981900452489,0.04723981900452489,0.19,0.19,0.19,0.03198653198653199,0.03198653198653199,0.0,9.0,2021,Pitcher,P,C07,0.19,0.03198653198653199,579
kozmape01,Pete Kozma,2021,2021,1,0.017341628959276024,0.017341628959276024,0.017341628959276024,0.19,0.19,0.19,0.03198653198653199,0.03198653198653199,12.0,0.0,2021,Hitter,SS,C07,0.19,0.03198653198653199,580
pizarju01,Juan Pizarro,1969,1969,1,0.03481133799474335,0.03481133799474335,0.03481133799474335,0.19,0.19,0.19,0.020518358531317494,0.020518358531317494,2.0,7.666666666666667,1969,Pitcher,P,C01,0.19,0.020518358531317494,581
howitda01,Dann Howitt,1989,1992,4,0.29714723338141535,0.1183887482607863,0.07428680834535384,-0.41000000000000003,0.19,0.19,0.019114688128772636,0.019114688128772636,126.0,0.0,1990,Hitter,OF,C03,0.19,0.019114688128772636,582
klimkro01,Ron Klimkowski,1971,1971,1,0.1901318372931554,0.1901318372931554,0.1901318372931554,0.18000000000000002,0.18000000000000002,0.18000000000000002,0.021126760563380285,0.021126760563380285,6.0,45.333333333333336,1971,Pitcher,P,C01,0.18000000000000002,0.021126760563380285,583
fuentbr01,Brian Fuentes,2011,2012,2,0.5504399725733387,0.39483821818737375,0.2752199862866693,-0.5,0.18,0.18,0.04054054054054054,0.04054054054054054,0.0,83.33333333333334,2011,Pitcher,P,C05,0.18,0.04054054054054054,584
abbotku01,Kurt Abbott,1993,1998,2,0.30836949037298567,0.20362116761576807,0.15418474518649283,-0.37000000000000005,0.18,0.18,0.03964757709251101,0.03964757709251101,203.0,0.0,1993,Hitter,OF,C03,0.18,0.03964757709251101,585
tollest01,Steven Tolleson,2010,2010,1,0.11985699144411151,0.11985699144411151,0.11985699144411151,0.18,0.18,0.18,0.032667876588021776,0.032667876588021776,53.0,0.0,2010,Hitter,SS,C05,0.18,0.032667876588021776,586
guerrde01,Deolis Guerra,2021,2021,1,0.31544494720965316,0.31544494720965316,0.31544494720965316,0.18,0.18,0.18,0.0303030303030303,0.0303030303030303,0.0,65.66666666666667,2021,Pitcher,P,C07,0.18,0.0303030303030303,587
dunnist01,Steve Dunning,1977,1977,1,0.05399311661373326,0.05399311661373326,0.05399311661373326,0.18,0.18,0.18,0.029702970297029705,0.029702970297029705,0.0,18.333333333333332,1977,Pitcher,P,C01,0.18,0.029702970297029705,588
horlejo01,Joe Horlen,1972,1972,1,0.28698101097400336,0.28698101097400336,0.28698101097400336,0.18,0.18,0.18,0.02945990180032733,0.02945990180032733,17.0,84.0,1972,Pitcher,P,C01,0.18,0.02945990180032733,589
rodnefe01,Fernando Rodney,2018,2019,2,0.20853948560426855,0.12759995491834794,0.10426974280213427,-0.34,0.18,0.18,0.024226110363391656,0.024226110363391656,0.0,35.0,2018,Pitcher,P,C07,0.18,0.024226110363391656,590
tarnofr01,Freddy Tarnok,2023,2023,1,0.07012101063829788,0.07012101063829788,0.07012101063829788,0.17,0.17,0.17,0.05862068965517242,0.05862068965517242,0.0,14.666666666666666,2023,Pitcher,P,C07,0.17,0.05862068965517242,591
mccanky01,Kyle McCann,2024,2024,1,0.2913978547888996,0.2913978547888996,0.2913978547888996,0.17,0.17,0.17,0.030630630630630633,0.030630630630630633,157.0,0.0,2024,Hitter,C,C07,0.17,0.030630630630630633,592
robinfl01,Floyd Robinson,1968,1968,1,0.2218566613891999,0.2218566613891999,0.2218566613891999,0.17,0.17,0.17,0.025718608169440244,0.025718608169440244,88.0,0.0,1968,Hitter,OF,C01,0.17,0.025718608169440244,593
peterri01,Rick Peters,1983,1986,2,0.49973457974113167,0.3253246418529329,0.24986728987056583,0.14,0.17,0.17,0.02463768115942029,0.02463768115942029,243.0,0.0,1983,Hitter,OF,C02,0.17,0.02463768115942029,594
parrian01,Andy Parrino,2013,2015,3,0.2525132957547128,0.11106821002760961,0.08417109858490428,-0.77,0.17,0.17,0.024495677233429394,0.024495677233429394,95.0,0.0,2014,Hitter,SS,C06,0.17,0.024495677233429394,595
fikacje01,Jeremy Fikac,2003,2003,1,0.07171415948751932,0.07171415948751932,0.07171415948751932,0.17,0.17,0.17,0.022818791946308727,0.022818791946308727,0.0,16.0,2003,Pitcher,P,C04,0.17,0.022818791946308727,596
weemsjo01,Jordan Weems,2020,2021,2,0.2088134741075918,0.18452991452991457,0.1044067370537959,0.12,0.16,0.16,0.07441860465116279,0.07441860465116279,0.0,18.333333333333332,2020,Pitcher,P,C07,0.16,0.07441860465116279,597
diazjo03,Jordan Diaz,2022,2023,2,0.6649235152727582,0.5774588117563957,0.3324617576363791,-1.05,0.16,0.16,0.043835616438356165,0.043835616438356165,344.0,0.0,2022,Hitter,2B,C07,0.16,0.043835616438356165,598
murast01,Steve Mura,1985,1985,1,0.19283339083273465,0.19283339083273465,0.19283339083273465,0.16,0.16,0.16,0.03404255319148936,0.03404255319148936,0.0,48.0,1985,Pitcher,P,C03,0.16,0.03404255319148936,599
lewisal01,Allan Lewis,1968,1973,5,0.4495871621803611,0.12109126984126985,0.08991743243607223,-0.06999999999999998,0.16,0.13,0.025924393108457133,0.02113821138211382,25.0,0.0,1970,Hitter,OF,C01,0.13,0.02113821138211382,600
farmeed01,Ed Farmer,1983,1983,1,0.050971281629495095,0.050971281629495095,0.050971281629495095,0.16,0.16,0.16,0.02318840579710145,0.02318840579710145,0.0,10.333333333333334,1983,Pitcher,P,C02,0.16,0.02318840579710145,601
haneyla01,Larry Haney,1969,1976,7,1.3262018541111031,0.4667232994791526,0.1894574077301576,-0.08,0.16,0.11,0.019666811764173116,0.011879049676025918,456.0,0.0,1969,Hitter,C,C01,0.11,0.011879049676025918,602
valdema02,Mario Valdez,2000,2001,2,0.16518087610151205,0.14044634189797453,0.08259043805075603,-0.21,0.16,0.16,0.017486338797814208,0.017486338797814208,79.0,0.0,2001,Hitter,OF,C04,0.16,0.017486338797814208,603
petitgr01,Gregorio Petit,2008,2009,2,0.13208291434234695,0.07130960854147796,0.06604145717117348,-0.12000000000000002,0.15,0.15,0.03712871287128713,0.03712871287128713,56.0,0.0,2008,Hitter,SS,C04,0.15,0.03712871287128713,604
owchibo01,Bob Owchinko,1981,1982,2,0.7785835734483171,0.43816488120319996,0.38929178672415854,-0.74,0.15,0.15,0.022488755622188904,0.022488755622188904,0.0,141.33333333333334,1981,Pitcher,P,C02,0.15,0.022488755622188904,605
connest01,Steve Connelly,1998,1998,1,0.018006572701082683,0.018006572701082683,0.018006572701082683,0.15,0.15,0.15,0.020053475935828877,0.020053475935828877,0.0,4.666666666666667,1998,Pitcher,P,C03,0.15,0.020053475935828877,606
