yearID,playerID,player_name,metric_rank,metric_score,war_rank,war_score,bwar,core_rank,core_score,primary_role,primary_pos
1987,stewada01,Dave Stewart,3,0.8259187620889747,3,0.8259187620889747,4.27,4,0.8552672955974844,Pitcher,P
1987,steinte01,Terry Steinbach,4,0.6847195357833656,4,0.6847195357833656,3.54,9,0.6728672737538349,Hitter,C
1987,eckerde01,Dennis Eckersley,5,0.5880077369439072,5,0.5880077369439072,3.04,13,0.5401573915198411,Pitcher,P
1987,youngcu01,Curt Young,6,0.4835589941972921,6,0.4835589941972921,2.5,8,0.6825214639336102,Pitcher,P
1987,polonlu01,Luis Polonia,7,0.390715667311412,7,0.390715667311412,2.02,7,0.6922918263765924,Hitter,OF
1987,phillto02,Tony Phillips,8,0.36363636363636365,8,0.36363636363636365,1.88,10,0.636232526252963,Hitter,2B
1987,griffal01,Alfredo Griffin,9,0.3365570599613153,9,0.3365570599613153,1.74,5,0.8147382276712933,Hitter,SS
1987,cansejo01,Jose Canseco,10,0.3075435203094778,10,0.3075435203094778,1.59,1,1.0,Hitter,OF
1987,nelsoge01,Gene Nelson,11,0.28433268858800775,11,0.28433268858800775,1.47,14,0.49347106751293074,Pitcher,P
1987,ontivst02,Steve Ontiveros,12,0.27852998065764023,12,0.27852998065764023,1.44,12,0.5487465125647404,Pitcher,P
1988,cansejo01,Jose Canseco,1,1.0,1,1.0,7.27,1,1.0,Hitter,OF
1988,hendeda01,Dave Henderson,2,0.8624484181568088,2,0.8624484181568088,6.27,6,0.8274246339095211,Hitter,OF
1988,stewada01,Dave Stewart,3,0.6121045392022009,3,0.6121045392022009,4.45,4,0.8310000000000002,Pitcher,P
1988,lansfca01,Carney Lansford,4,0.40715268225584594,4,0.40715268225584594,2.96,3,0.8502053407905812,Hitter,3B
1988,welchbo01,Bob Welch,5,0.39477303988995877,5,0.39477303988995877,2.87,7,0.7615553449459135,Pitcher,P
1988,weisswa01,Walt Weiss,6,0.38101788170563966,6,0.38101788170563966,2.77,5,0.830660583597701,Hitter,SS
1988,davisst02,Storm Davis,7,0.3796423658872077,7,0.3796423658872077,2.76,10,0.6529795418150921,Pitcher,P
1988,mcgwima01,Mark McGwire,8,0.375515818431912,8,0.375515818431912,2.73,2,0.9024914927508899,Hitter,1B
1988,steinte01,Terry Steinbach,9,0.3356258596973865,9,0.3356258596973865,2.44,12,0.5767477149228886,Hitter,C
1988,eckerde01,Dennis Eckersley,10,0.3108665749656121,10,0.3108665749656121,2.26,18,0.42498186215235795,Pitcher,P
1988,hubbagl01,Glenn Hubbard,11,0.27785419532324623,11,0.27785419532324623,2.02,14,0.5701329585073972,Hitter,2B
1988,burnsto02,Todd Burns,12,0.24759284731774417,12,0.24759284731774417,1.8,23,0.3223833059177679,Pitcher,P
1989,mooremi01,Mike Moore,1,1.0,1,1.0,5.44,7,0.7858096480795115,Pitcher,P
1989,henderi01,Rickey Henderson,2,0.9374999999999999,2,0.9374999999999999,5.1,13,0.5873528779289819,Hitter,OF
1989,lansfca01,Carney Lansford,3,0.8419117647058824,3,0.8419117647058824,4.58,2,0.9663309421463901,Hitter,3B
1989,hendeda01,Dave Henderson,4,0.7849264705882352,4,0.7849264705882352,4.27,1,1.0,Hitter,OF
1989,stewada01,Dave Stewart,5,0.7022058823529411,5,0.7022058823529411,3.82,6,0.8278310839308309,Pitcher,P
1989,mcgwima01,Mark McGwire,6,0.6562499999999999,6,0.6562499999999999,3.57,4,0.9304060979806782,Hitter,1B
1989,welchbo01,Bob Welch,7,0.6305147058823529,7,0.6305147058823529,3.43,10,0.7017667763768725,Pitcher,P
1989,burnsto02,Todd Burns,8,0.48161764705882354,8,0.48161764705882354,2.62,19,0.38298393647416484,Pitcher,P
1989,eckerde01,Dennis Eckersley,9,0.46874999999999994,9,0.46874999999999994,2.55,20,0.3694665315670213,Pitcher,P
1989,phillto02,Tony Phillips,10,0.4522058823529411,10,0.4522058823529411,2.46,5,0.834163379241017,Hitter,2B
1989,cansejo01,Jose Canseco,11,0.411764705882353,11,0.411764705882353,2.24,16,0.42121020149236493,Hitter,OF
1989,gallemi01,Mike Gallego,12,0.3768382352941176,12,0.3768382352941176,2.05,9,0.7710365510468489,Hitter,SS
1990,henderi01,Rickey Henderson,1,1.0,1,1.0,9.94,2,0.9225571279114587,Hitter,OF
1990,mcgwima01,Mark McGwire,2,0.5734406438631792,2,0.5734406438631792,5.7,1,1.0,Hitter,1B
1990,cansejo01,Jose Canseco,3,0.545271629778672,3,0.545271629778672,5.42,3,0.8748758328285887,Hitter,OF
1990,stewada01,Dave Stewart,4,0.5181086519114688,4,0.5181086519114688,5.15,5,0.8305143675222417,Pitcher,P
1990,hendeda01,Dave Henderson,5,0.4899396378269618,5,0.4899396378269618,4.87,8,0.7764473321953637,Hitter,OF
1990,weisswa01,Walt Weiss,6,0.41851106639839036,6,0.41851106639839036,4.16,7,0.7960598788469941,Hitter,SS
1990,eckerde01,Dennis Eckersley,7,0.32796780684104626,7,0.32796780684104626,3.26,16,0.43507248008707794,Pitcher,P
1990,welchbo01,Bob Welch,8,0.29577464788732394,8,0.29577464788732394,2.94,9,0.7625707441574912,Pitcher,P
1990,randowi01,Willie Randolph,9,0.23440643863179075,9,0.23440643863179075,2.33,14,0.5294259877559807,Hitter,2B
1990,nelsoge01,Gene Nelson,10,0.22837022132796783,10,0.22837022132796783,2.27,21,0.3128228752432504,Pitcher,P
1990,josefe01,Felix Jose,11,0.18008048289738432,11,0.18008048289738432,1.79,13,0.5725235394526733,Hitter,OF
1990,gallemi01,Mike Gallego,12,0.11770623742454728,12,0.11770623742454728,1.17,6,0.8018803761735761,Hitter,2B
1991,hendeda01,Dave Henderson,1,1.0,1,1.0,5.42,2,0.9488207861425716,Hitter,OF
1991,cansejo01,Jose Canseco,2,0.974169741697417,2,0.974169741697417,5.28,1,1.0,Hitter,OF
1991,henderi01,Rickey Henderson,3,0.8450184501845018,3,0.8450184501845018,4.58,6,0.8448667554963359,Hitter,OF
1991,mooremi01,Mike Moore,4,0.841328413284133,4,0.841328413284133,4.5600000000000005,9,0.764814531894927,Pitcher,P
1991,gallemi01,Mike Gallego,5,0.7619926199261993,5,0.7619926199261993,4.13,3,0.9056962025316457,Hitter,2B
1991,baineha01,Harold Baines,6,0.525830258302583,6,0.525830258302583,2.85,5,0.8511425716189209,Hitter,OF
1991,steinte01,Terry Steinbach,7,0.3154981549815498,7,0.3154981549815498,1.71,10,0.7422784810126583,Hitter,C
1991,mcgwima01,Mark McGwire,8,0.2859778597785978,8,0.2859778597785978,1.55,4,0.873167888074617,Hitter,1B
1991,eckerde01,Dennis Eckersley,9,0.2767527675276753,9,0.2767527675276753,1.5,14,0.46789851013778433,Pitcher,P
1991,blankla02,Lance Blankenship,10,0.27490774907749077,10,0.27490774907749077,1.49,15,0.43773367754830117,Hitter,2B
1991,wilsowi02,Willie Wilson,11,0.18081180811808117,11,0.18081180811808117,0.98,12,0.5473241172551633,Hitter,OF
1991,darliro01,Ron Darling,12,0.14575645756457564,12,0.14575645756457564,0.79,24,0.2747747874670719,Pitcher,P
1992,mcgwima01,Mark McGwire,1,1.0,1,1.0,6.45,1,1.0,Hitter,1B
1992,henderi01,Rickey Henderson,2,0.8728682170542635,2,0.8728682170542635,5.63,5,0.8476872986321866,Hitter,OF
1992,bordimi01,Mike Bordick,3,0.6682170542635658,3,0.6682170542635658,4.31,2,0.9889741824147985,Hitter,2B
1992,steinte01,Terry Steinbach,4,0.6170542635658914,4,0.6170542635658914,3.98,6,0.8456555558389227,Hitter,C
1992,blankla02,Lance Blankenship,5,0.5581395348837209,5,0.5581395348837209,3.6,10,0.7649724142034973,Hitter,2B
1992,eckerde01,Dennis Eckersley,6,0.44341085271317826,6,0.44341085271317826,2.86,15,0.48740070537083896,Pitcher,P
1992,lansfca01,Carney Lansford,7,0.4108527131782945,7,0.4108527131782945,2.65,3,0.9485348499145647,Hitter,3B
1992,welchbo01,Bob Welch,8,0.38139534883720927,8,0.38139534883720927,2.46,16,0.4611741166109579,Pitcher,P
1992,wilsowi02,Willie Wilson,9,0.3565891472868217,9,0.3565891472868217,2.3,8,0.7705235775675194,Hitter,OF
1992,brownje01,Jerry Browne,10,0.3534883720930232,10,0.3534883720930232,2.28,13,0.6787041051405642,Hitter,3B
1992,cansejo01,Jose Canseco,11,0.26666666666666666,11,0.26666666666666666,1.72,12,0.7172052060221197,Hitter,OF
1992,darliro01,Ron Darling,12,0.2573643410852713,12,0.2573643410852713,1.66,9,0.7666878941789834,Pitcher,P
1993,henderi01,Rickey Henderson,1,1.0,1,1.0,4.54,11,0.59720867080433,Hitter,OF
1993,wittbo01,Bobby Witt,2,0.6541850220264318,2,0.6541850220264318,2.97,4,0.8194682777078087,Pitcher,P
1993,steinte01,Terry Steinbach,3,0.5572687224669604,3,0.5572687224669604,2.53,9,0.6202838698244731,Hitter,C
1993,gatesbr01,Brent Gates,4,0.486784140969163,4,0.486784140969163,2.21,3,0.8769456556132079,Hitter,2B
1993,bordimi01,Mike Bordick,5,0.43832599118942733,5,0.43832599118942733,1.99,2,0.9105689799181156,Hitter,SS
1993,neeltr01,Troy Neel,6,0.43612334801762115,6,0.43612334801762115,1.98,5,0.7253154030244456,Hitter,1B
1993,hemonsc01,Scott Hemond,7,0.394273127753304,7,0.394273127753304,1.79,15,0.47325666658593296,Hitter,C
1993,mcgwima01,Mark McGwire,8,0.3303964757709251,8,0.3303964757709251,1.5,31,0.16720632876419478,Hitter,1B
1993,blankla02,Lance Blankenship,9,0.32599118942731276,9,0.32599118942731276,1.48,12,0.5072219228347221,Hitter,OF
1993,aldremi01,Mike Aldrete,10,0.2709251101321586,10,0.2709251101321586,1.23,13,0.4947637630788608,Hitter,1B
1993,karsast01,Steve Karsay,11,0.2158590308370044,11,0.2158590308370044,0.98,29,0.18644664529425237,Pitcher,P
1993,nunezed01,Ed Nunez,12,0.20484581497797358,12,0.20484581497797358,0.93,20,0.3498845507976491,Pitcher,P
1994,henderi01,Rickey Henderson,1,1.0,1,1.0,3.53,8,0.7748587595364685,Hitter,OF
1994,javiest01,Stan Javier,2,0.9773371104815866,2,0.9773371104815866,3.45,1,1.0,Hitter,OF
1994,ontivst02,Steve Ontiveros,3,0.9348441926345609,3,0.9348441926345609,3.3,13,0.6097508518223305,Pitcher,P
1994,steinte01,Terry Steinbach,4,0.878186968838527,4,0.878186968838527,3.1,4,0.8701855615020102,Hitter,C
1994,berroge01,Geronimo Berroa,5,0.7138810198300284,5,0.7138810198300284,2.52,6,0.842054731227062,Hitter,OF
1994,neeltr01,Troy Neel,6,0.4730878186968839,6,0.4730878186968839,1.67,10,0.6956300857515744,Hitter,1B
1994,bordimi01,Mike Bordick,7,0.46175637393767704,7,0.46175637393767704,1.63,3,0.9310527560503472,Hitter,SS
1994,mcgwima01,Mark McGwire,8,0.4107648725212465,8,0.4107648725212465,1.45,19,0.3747391978417581,Hitter,1B
1994,karsast01,Steve Karsay,9,0.2946175637393768,9,0.2946175637393768,1.04,27,0.14342339730394948,Pitcher,P
1994,gatesbr01,Brent Gates,10,0.28611898016997167,10,0.28611898016997167,1.01,14,0.5538877258752529,Hitter,2B
1994,reyesca01,Carlos Reyes,11,0.2776203966005666,11,0.2776203966005666,0.98,16,0.45519897606138376,Pitcher,P
1994,darliro01,Ron Darling,12,0.26912181303116145,12,0.26912181303116145,0.95,5,0.8433645449210367,Pitcher,P
1995,mcgwima01,Mark McGwire,1,1.0,1,1.0,5.47,9,0.7152745671557297,Hitter,1B
1995,javiest01,Stan Javier,2,0.6307129798903108,2,0.6307129798903108,3.45,4,0.8266366309697915,Hitter,OF
1995,henderi01,Rickey Henderson,3,0.5283363802559415,3,0.5283363802559415,2.89,6,0.7862580789734397,Hitter,OF
1995,bordimi01,Mike Bordick,4,0.5228519195612431,4,0.5228519195612431,2.86,5,0.8136661616494302,Hitter,SS
1995,steinte01,Terry Steinbach,5,0.4826325411334553,5,0.4826325411334553,2.64,8,0.7361755201207719,Hitter,C
1995,stottto01,Todd Stottlemyre,6,0.37294332723948814,6,0.37294332723948814,2.04,3,0.8273076923076925,Pitcher,P
1995,gatesbr01,Brent Gates,7,0.3473491773308958,7,0.3473491773308958,1.9,2,0.930851260398484,Hitter,2B
1995,berroge01,Geronimo Berroa,8,0.34003656307129804,8,0.34003656307129804,1.86,1,1.0,Hitter,OF
1995,honeyri01,Rick Honeycutt,9,0.28519195612431447,9,0.28519195612431447,1.56,20,0.29368204762728095,Pitcher,P
1995,corsiji01,Jim Corsi,10,0.27056672760511885,10,0.27056672760511885,1.48,24,0.2564795283659382,Pitcher,P
1995,ontivst02,Steve Ontiveros,11,0.21206581352833637,11,0.21206581352833637,1.16,12,0.5369420917049003,Pitcher,P
1995,vanpoto01,Todd Van Poppel,12,0.16819012797074956,12,0.16819012797074956,0.92,11,0.5642671616295907,Pitcher,P
1996,mcgwima01,Mark McGwire,1,1.0,1,1.0,6.44,5,0.8655927227967098,Hitter,1B
1996,brosisc01,Scott Brosius,2,0.8245341614906831,2,0.8245341614906831,5.31,9,0.7642257867759539,Hitter,3B
1996,steinte01,Terry Steinbach,3,0.5232919254658385,3,0.5232919254658385,3.37,4,0.8982116452606697,Hitter,C
1996,prietar01,Ariel Prieto,4,0.3959627329192546,4,0.3959627329192546,2.55,11,0.6253228272374457,Pitcher,P
1996,berroge01,Geronimo Berroa,5,0.34782608695652173,5,0.34782608695652173,2.24,1,1.0,Hitter,OF
1996,telghda01,Dave Telgheder,6,0.3183229813664596,6,0.3183229813664596,2.05,23,0.4067041044337293,Pitcher,P
1996,mohlemi01,Mike Mohler,7,0.3027950310559006,7,0.3027950310559006,1.95,14,0.49859954272194595,Pitcher,P
1996,wengedo01,Don Wengert,8,0.29503105590062106,8,0.29503105590062106,1.9,7,0.8120957309184995,Pitcher,P
1996,corsiji01,Jim Corsi,9,0.28726708074534163,9,0.28726708074534163,1.85,21,0.40984107685176857,Pitcher,P
1996,adamswi02,Willie Adams,10,0.2826086956521739,10,0.2826086956521739,1.82,24,0.37278930965541573,Pitcher,P
1996,reyesca01,Carlos Reyes,11,0.25621118012422356,11,0.25621118012422356,1.65,12,0.601597965423968,Pitcher,P
1996,groombu01,Buddy Groom,12,0.2515527950310559,12,0.2515527950310559,1.62,15,0.4633969325705115,Pitcher,P
1997,mcgwima01,Mark McGwire,1,1.0,1,1.0,3.1,7,0.7529892498420223,Hitter,1B
1997,magadda01,Dave Magadan,2,0.6516129032258065,2,0.6516129032258065,2.02,10,0.6426916149051821,Hitter,3B
1997,stairma01,Matt Stairs,3,0.6,3,0.6,1.86,6,0.7540787224524435,Hitter,OF
1997,giambja01,Jason Giambi,4,0.5741935483870968,4,0.5741935483870968,1.78,1,1.0,Hitter,OF
1997,maynebr01,Brent Mayne,5,0.5709677419354838,5,0.5709677419354838,1.77,18,0.5056740574172526,Hitter,C
1997,taylobi04,Billy Taylor,6,0.5419354838709677,6,0.5419354838709677,1.68,16,0.5710201658550911,Pitcher,P
1997,willige03,George Williams,7,0.532258064516129,7,0.532258064516129,1.65,25,0.42935390496010484,Hitter,C
1997,spiezsc01,Scott Spiezio,8,0.5225806451612903,8,0.5225806451612903,1.62,2,0.9904105708532924,Hitter,2B
1997,hayneji01,Jimmy Haynes,9,0.5064516129032258,9,0.5064516129032258,1.57,26,0.42699630656319243,Pitcher,P
1997,berroge01,Geronimo Berroa,10,0.48387096774193544,10,0.48387096774193544,1.5,17,0.5136422812035345,Hitter,OF
1997,oquismi01,Mike Oquist,11,0.4612903225806451,11,0.4612903225806451,1.43,12,0.6117918017499738,Pitcher,P
1997,smallaa01,Aaron Small,12,0.39677419354838706,12,0.39677419354838706,1.23,14,0.5833562725889129,Pitcher,P
1998,rogerke01,Kenny Rogers,1,1.0,1,1.0,7.4799999999999995,5,0.8039387308533918,Pitcher,P
1998,stairma01,Matt Stairs,2,0.45320855614973266,2,0.45320855614973266,3.39,4,0.9042213235447731,Hitter,OF
1998,giambja01,Jason Giambi,3,0.3475935828877006,3,0.3475935828877006,2.6,2,0.978584730853808,Hitter,1B
1998,henderi01,Rickey Henderson,4,0.30614973262032086,4,0.30614973262032086,2.29,3,0.9590229665947823,Hitter,OF
1998,grievbe01,Ben Grieve,5,0.2887700534759359,5,0.2887700534759359,2.16,1,1.0,Hitter,OF
1998,candito01,Tom Candiotti,6,0.2820855614973262,6,0.2820855614973262,2.11,7,0.7094622140997275,Pitcher,P
1998,heredgi01,Gil Heredia,7,0.232620320855615,7,0.232620320855615,1.74,29,0.14795443524891103,Pitcher,P
1998,hayneji01,Jimmy Haynes,8,0.20320855614973263,8,0.20320855614973263,1.52,8,0.6940542624761116,Pitcher,P
1998,roberbi01,Bip Roberts,9,0.1644385026737968,9,0.1644385026737968,1.23,20,0.32084423376201965,Hitter,2B
1998,mcdonja02,Jason McDonald,10,0.15775401069518716,10,0.15775401069518716,1.18,18,0.36128318326330633,Hitter,OF
1998,taylobi04,Billy Taylor,11,0.14171122994652408,11,0.14171122994652408,1.06,15,0.4374989812924547,Pitcher,P
1998,groombu01,Buddy Groom,12,0.1163101604278075,12,0.1163101604278075,0.87,21,0.315620154477082,Pitcher,P
1999,giambja01,Jason Giambi,1,1.0,1,1.0,5.94,1,1.0,Hitter,1B
1999,jahajo01,John Jaha,2,0.7693602693602694,2,0.7693602693602694,4.57,4,0.8336398890962797,Hitter,1B
1999,hudsoti01,Tim Hudson,3,0.6616161616161615,3,0.6616161616161615,3.9299999999999997,12,0.5328817971136813,Pitcher,P
1999,tejadmi01,Miguel Tejada,4,0.6127946127946128,4,0.6127946127946128,3.64,2,0.9596157331062105,Hitter,SS
1999,velarra01,Randy Velarde,5,0.473063973063973,5,0.473063973063973,2.81,20,0.40365964155627637,Hitter,2B
1999,heredgi01,Gil Heredia,6,0.4242424242424242,6,0.4242424242424242,2.52,6,0.7991631313800877,Pitcher,P
1999,jonesdo01,Doug Jones,7,0.398989898989899,7,0.398989898989899,2.37,13,0.4903919838643783,Pitcher,P
1999,chaveer01,Eric Chavez,8,0.35353535353535354,8,0.35353535353535354,2.1,8,0.6232425886456113,Hitter,3B
1999,rogerke01,Kenny Rogers,9,0.2946127946127946,9,0.2946127946127946,1.75,16,0.47109198869756425,Pitcher,P
1999,phillto02,Tony Phillips,10,0.2845117845117845,10,0.2845117845117845,1.69,7,0.6770128481597594,Hitter,2B
1999,stairma01,Matt Stairs,11,0.28114478114478114,11,0.28114478114478114,1.67,3,0.9012571806534622,Hitter,OF
1999,saenzol01,Olmedo Saenz,12,0.27609427609427606,12,0.27609427609427606,1.64,14,0.4854960279015696,Hitter,3B
2000,giambja01,Jason Giambi,1,1.0,1,1.0,7.76,3,0.9841566396081308,Hitter,1B
2000,tejadmi01,Miguel Tejada,2,0.5412371134020619,2,0.5412371134020619,4.2,1,1.0,Hitter,SS
2000,hudsoti01,Tim Hudson,3,0.509020618556701,3,0.509020618556701,3.9499999999999997,7,0.8095676172953084,Pitcher,P
2000,heredgi01,Gil Heredia,4,0.44329896907216493,4,0.44329896907216493,3.44,8,0.7994813650617073,Pitcher,P
2000,zitoba01,Barry Zito,5,0.43427835051546393,5,0.43427835051546393,3.37,19,0.3655901745808257,Pitcher,P
2000,appieke01,Kevin Appier,6,0.36211340206185566,6,0.36211340206185566,2.81,9,0.7824061110866934,Pitcher,P
2000,tamje01,Jeff Tam,7,0.3427835051546392,7,0.3427835051546392,2.66,17,0.4270038753639311,Pitcher,P
2000,longte01,Terrence Long,8,0.30670103092783507,8,0.30670103092783507,2.38,4,0.9118817772986585,Hitter,OF
2000,grievbe01,Ben Grieve,9,0.3028350515463918,9,0.3028350515463918,2.35,2,0.9906156323497429,Hitter,OF
2000,chaveer01,Eric Chavez,10,0.3028350515463918,10,0.3028350515463918,2.35,5,0.8614575607871429,Hitter,3B
2000,velarra01,Randy Velarde,11,0.2938144329896907,11,0.2938144329896907,2.28,10,0.7817603448578652,Hitter,2B
2000,saenzol01,Olmedo Saenz,12,0.24871134020618557,12,0.24871134020618557,1.93,18,0.38679589380301443,Hitter,3B
2001,giambja01,Jason Giambi,1,1.0,1,1.0,9.15,4,0.9831304105581333,Hitter,1B
2001,chaveer01,Eric Chavez,2,0.6612021857923497,2,0.6612021857923497,6.05,5,0.8976213785713467,Hitter,3B
2001,muldema01,Mark Mulder,3,0.614207650273224,3,0.614207650273224,5.62,7,0.8225571052337554,Pitcher,P
2001,zitoba01,Barry Zito,4,0.48524590163934417,4,0.48524590163934417,4.4399999999999995,9,0.7937134203763708,Pitcher,P
2001,hudsoti01,Tim Hudson,5,0.4841530054644808,5,0.4841530054644808,4.43,6,0.8441196549137285,Pitcher,P
2001,tejadmi01,Miguel Tejada,6,0.4557377049180328,6,0.4557377049180328,4.17,2,0.9913181755104981,Hitter,SS
2001,lidleco01,Cory Lidle,7,0.3737704918032787,7,0.3737704918032787,3.4200000000000004,11,0.6830372093023258,Pitcher,P
2001,menecfr01,Frank Menechino,8,0.3617486338797814,8,0.3617486338797814,3.31,8,0.8187365600092653,Hitter,2B
2001,damonjo01,Johnny Damon,9,0.2644808743169399,9,0.2644808743169399,2.42,1,1.0,Hitter,OF
2001,hernara02,Ramon Hernandez,10,0.24699453551912565,10,0.24699453551912565,2.26,10,0.7759445451987999,Hitter,C
2001,longte01,Terrence Long,11,0.21639344262295082,11,0.21639344262295082,1.98,3,0.9841349523750896,Hitter,OF
2001,isrinja01,Jason Isringhausen,12,0.20983606557377046,12,0.20983606557377046,1.92,14,0.4523785334631531,Pitcher,P
2002,zitoba01,Barry Zito,1,1.0,1,1.0,7.11,6,0.7742307692307694,Pitcher,P
2002,hudsoti01,Tim Hudson,2,0.9803094233473981,2,0.9803094233473981,6.970000000000001,4,0.7880000000000001,Pitcher,P
2002,tejadmi01,Miguel Tejada,3,0.7960618846694796,3,0.7960618846694796,5.66,1,1.0,Hitter,SS
2002,muldema01,Mark Mulder,4,0.6455696202531646,4,0.6455696202531646,4.59,9,0.6884615384615386,Pitcher,P
2002,chaveer01,Eric Chavez,5,0.5991561181434598,5,0.5991561181434598,4.26,2,0.9174753024753025,Hitter,3B
2002,lidleco01,Cory Lidle,6,0.4894514767932489,6,0.4894514767932489,3.48,11,0.6552197802197803,Pitcher,P
2002,hattesc01,Scott Hatteberg,7,0.46694796061884664,7,0.46694796061884664,3.32,5,0.7873780077946746,Hitter,1B
2002,ellisma01,Mark Ellis,8,0.379746835443038,8,0.379746835443038,2.7,12,0.5569883203216538,Hitter,2B
2002,mabryjo01,John Mabry,9,0.2587904360056259,9,0.2587904360056259,1.84,14,0.44203864734299525,Hitter,OF
2002,kochbi01,Billy Koch,10,0.2545710267229255,10,0.2545710267229255,1.81,13,0.4961538461538462,Pitcher,P
2002,hernara02,Ramon Hernandez,11,0.24191279887482417,11,0.24191279887482417,1.72,8,0.7390966183574881,Hitter,C
2002,justida01,David Justice,12,0.23066104078762303,12,0.23066104078762303,1.64,10,0.6553097982264651,Hitter,OF
2003,hudsoti01,Tim Hudson,1,1.0,1,1.0,7.45,6,0.8006731042317524,Pitcher,P
2003,muldema01,Mark Mulder,2,0.7637583892617449,2,0.7637583892617449,5.6899999999999995,12,0.6194737395731432,Pitcher,P
2003,chaveer01,Eric Chavez,3,0.7073825503355704,3,0.7073825503355704,5.27,2,0.9444271448735889,Hitter,3B
2003,zitoba01,Barry Zito,4,0.702013422818792,4,0.702013422818792,5.23,7,0.7889252448273324,Pitcher,P
2003,tejadmi01,Miguel Tejada,5,0.6550335570469799,5,0.6550335570469799,4.88,1,1.0,Hitter,SS
2003,foulkke01,Keith Foulke,6,0.4711409395973154,6,0.4711409395973154,3.51,14,0.47892828215889843,Pitcher,P
2003,hernara02,Ramon Hernandez,7,0.4604026845637584,7,0.4604026845637584,3.43,8,0.7802476944757761,Hitter,C
2003,ellisma01,Mark Ellis,8,0.39999999999999997,8,0.39999999999999997,2.98,4,0.8779313244161581,Hitter,2B
2003,lillyte01,Ted Lilly,9,0.2926174496644295,9,0.2926174496644295,2.1799999999999997,11,0.63967561035901,Pitcher,P
2003,byrneer01,Eric Byrnes,10,0.287248322147651,10,0.287248322147651,2.14,10,0.6707778314163394,Hitter,OF
2003,bradfch01,Chad Bradford,11,0.2563758389261745,11,0.2563758389261745,1.91,16,0.36134879996506747,Pitcher,P
2003,durazer01,Erubiel Durazo,12,0.24161073825503357,12,0.24161073825503357,1.8,3,0.9094633272780762,Hitter,1B
2004,chaveer01,Eric Chavez,1,1.0,1,1.0,5.53,7,0.8547323748586216,Hitter,3B
2004,kotsama01,Mark Kotsay,2,0.8264014466546112,2,0.8264014466546112,4.57,1,1.0,Hitter,OF
2004,hudsoti01,Tim Hudson,3,0.7649186256781192,3,0.7649186256781192,4.2299999999999995,13,0.6698186972146483,Pitcher,P
2004,harderi01,Rich Harden,4,0.6636528028933092,4,0.6636528028933092,3.67,12,0.7030188934264007,Pitcher,P
2004,byrneer01,Eric Byrnes,5,0.6148282097649186,5,0.6148282097649186,3.4,3,0.9461763497996621,Hitter,OF
2004,durazer01,Erubiel Durazo,6,0.6057866184448463,6,0.6057866184448463,3.35,5,0.8887516181069155,Hitter,1B
2004,crosbbo01,Bobby Crosby,7,0.589511754068716,7,0.589511754068716,3.26,4,0.9350528351110946,Hitter,SS
2004,muldema01,Mark Mulder,8,0.5678119349005424,8,0.5678119349005424,3.1399999999999997,8,0.806598194833489,Pitcher,P
2004,zitoba01,Barry Zito,9,0.5063291139240506,9,0.5063291139240506,2.8,10,0.7832508811829344,Pitcher,P
2004,duchsju01,Justin Duchscherer,10,0.42495479204339964,10,0.42495479204339964,2.35,18,0.3770644873738105,Pitcher,P
2004,redmama01,Mark Redman,11,0.30018083182640143,11,0.30018083182640143,1.66,11,0.7139732374157608,Pitcher,P
2004,hattesc01,Scott Hatteberg,12,0.2694394213381555,12,0.2694394213381555,1.49,2,0.9516983031419626,Hitter,1B
2005,chaveer01,Eric Chavez,1,1.0,1,1.0,4.82,1,1.0,Hitter,3B
2005,ellisma01,Mark Ellis,2,0.9730290456431535,2,0.9730290456431535,4.69,9,0.7138357497251849,Hitter,2B
2005,blantjo01,Joe Blanton,3,0.7883817427385891,3,0.7883817427385891,3.8,8,0.7339059343532599,Pitcher,P
2005,harderi01,Rich Harden,4,0.7738589211618256,4,0.7738589211618256,3.73,16,0.45971135978086636,Pitcher,P
2005,crosbbo01,Bobby Crosby,5,0.7614107883817427,5,0.7614107883817427,3.67,14,0.5314411697713343,Hitter,SS
2005,harenda01,Dan Haren,6,0.7095435684647302,6,0.7095435684647302,3.42,5,0.7791868706519541,Pitcher,P
2005,zitoba01,Barry Zito,7,0.6742738589211618,7,0.6742738589211618,3.25,4,0.8140298507462689,Pitcher,P
2005,streehu01,Huston Street,8,0.6016597510373444,8,0.6016597510373444,2.9,15,0.4686861313868614,Pitcher,P
